"","timestamp","type","sourceID","targetID","abilityGameID","fight","buffs","hitType","amount","unmitigatedAmount","absorbed","tick","targetMarker","mitigated","overkill","logID","sourceMarker","sourceInstance"
"8666",6409496,"damage",120,1,70911,28,"63944.48942.25228.",1,311,998,2832,TRUE,NA,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8667",6410495,"damage",120,1,70911,28,"63944.48942.25228.",1,3222,1248,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8668",6411495,"damage",120,1,70911,28,"63944.48942.25228.",1,4026,1560,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8669",6675400,"damage",120,2,70911,29,"63944.48942.53749.",1,0,998,969,TRUE,4,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8670",6676383,"damage",120,2,70911,29,"63944.48942.53749.",1,0,1248,1211,TRUE,4,37,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8671",6677401,"damage",120,2,70911,29,"63944.48942.53749.",1,0,1560,1514,TRUE,4,46,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8672",6678400,"damage",120,2,70911,29,"63944.48942.53749.",1,0,1950,1892,TRUE,4,58,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8673",6679454,"damage",120,2,70911,29,"63944.48942.53749.",1,0,2438,2366,TRUE,4,72,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8674",6680383,"damage",120,2,70911,29,"63944.48942.53749.",1,0,3047,2956,TRUE,4,91,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8675",6681383,"damage",120,2,70911,29,"63944.48942.53749.",1,3696,3809,NA,TRUE,4,113,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8676",6682383,"damage",120,2,70911,29,"63944.48942.53749.",1,4620,4762,NA,TRUE,4,142,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8677",6683400,"damage",120,2,70911,29,"63944.48942.53749.",1,5774,5953,NA,TRUE,4,179,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8678",6684400,"damage",120,2,70911,29,"63944.48942.53749.",1,3962,7441,3256,TRUE,4,223,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8679",6685400,"damage",120,12,70911,29,"63944.48942.55342.",1,0,998,998,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8680",6686400,"damage",120,12,70911,29,"63944.48942.55342.",1,0,1248,1247,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8681",6687400,"damage",120,12,70911,29,"63944.48942.55342.",1,0,1560,1559,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8682",6688400,"damage",120,12,70911,29,"63944.48942.55342.",1,0,1950,1948,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8683",6689400,"damage",120,12,70911,29,"63944.48942.55342.",1,0,2438,2436,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8684",6690400,"damage",120,12,70911,29,"63944.48942.",1,2339,3047,706,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8685",6691401,"damage",120,12,70911,29,"63944.48942.",1,3807,3809,NA,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8686",6692400,"damage",120,12,70911,29,"63944.48942.",1,4758,4762,NA,TRUE,4,4,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8687",6693400,"damage",120,1,70911,29,"63944.48942.",1,0,998,921,TRUE,4,77,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8688",6694400,"damage",120,1,70911,29,"63944.48942.",1,0,1248,1150,TRUE,4,98,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8689",6695417,"damage",120,1,70911,29,"63944.48942.",1,1438,1560,NA,TRUE,4,122,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8690",6696417,"damage",120,1,70911,29,"63944.48942.",1,1798,1950,NA,TRUE,4,152,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8691",6697417,"damage",120,1,70911,29,"63944.48942.",1,2247,2438,NA,TRUE,4,191,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8692",6698403,"damage",120,1,70911,29,"63944.48942.",1,2808,3047,NA,TRUE,4,239,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8693",6699417,"damage",120,1,70911,29,"63944.48942.15359.",1,557,3809,2954,TRUE,4,298,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8694",6700401,"damage",120,1,70911,29,"63944.48942.15359.",1,4389,4762,NA,TRUE,4,373,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8695",6701400,"damage",120,1,70911,29,"63944.48942.15359.",1,5486,5953,NA,TRUE,4,467,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8696",6702417,"damage",120,1,70911,29,"63944.48942.15359.",1,6857,7441,NA,TRUE,4,584,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8697",6703400,"damage",120,1,70911,29,"63944.48942.15359.",1,8571,9301,NA,TRUE,4,730,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8698",6704417,"damage",120,1,70911,29,"63944.48942.15359.",1,8498,11626,2217,TRUE,4,911,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8699",6705423,"damage",120,4,70911,29,"63944.48942.",1,0,998,930,TRUE,3,68,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8700",6706433,"damage",120,4,70911,29,"63944.48942.",1,0,1248,1162,TRUE,3,86,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8701",6707417,"damage",120,4,70911,29,"63944.48942.",1,0,1560,1453,TRUE,3,107,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8702",6708417,"damage",120,4,70911,29,"63944.48942.",1,664,1950,1152,TRUE,3,134,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8703",6709417,"damage",120,4,70911,29,"63944.48942.",1,2270,2438,NA,TRUE,3,168,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8704",6710417,"damage",120,4,70911,29,"63944.48942.",1,2839,3047,NA,TRUE,3,208,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8705",6711418,"damage",120,4,70911,29,"63944.48942.",1,3548,3809,NA,TRUE,3,261,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8706",6712418,"damage",120,4,70911,29,"63944.48942.",1,4435,4762,NA,TRUE,3,327,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8707",6713417,"damage",120,4,70911,29,"63944.48942.",1,5544,5953,NA,TRUE,3,409,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8708",6714417,"damage",120,4,70911,29,"63944.48942.",1,5122,7441,NA,TRUE,3,512,1807,"WgJ1jb3pYLBQ8dVG",NA,NA
"8709",6873820,"damage",120,3,70911,30,"63944.48942.",1,0,998,969,TRUE,4,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8710",6874821,"damage",120,8,70911,30,"63944.48942.",1,0,998,969,TRUE,4,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8711",6875821,"damage",120,8,70911,30,"63944.48942.",1,0,1248,1211,TRUE,4,37,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8712",6876836,"damage",120,8,70911,30,"63944.48942.",1,0,1560,1513,TRUE,4,47,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8713",6877837,"damage",120,8,70911,30,"63944.48942.",1,0,1950,1892,TRUE,4,58,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8714",6878837,"damage",120,11,70911,30,"63944.48942.",1,0,998,969,TRUE,3,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8715",6879838,"damage",120,11,70911,30,"63944.48942.",1,0,1248,1211,TRUE,3,37,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8716",6880837,"damage",120,11,70911,30,"63944.48942.",1,0,1560,1514,TRUE,3,46,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8717",6881837,"damage",120,11,70911,30,"63944.48942.",1,1578,1950,314,TRUE,3,58,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8718",6882836,"damage",120,11,70911,30,"63944.48942.",1,397,2438,1968,TRUE,3,73,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8719",6883837,"damage",120,11,70911,30,"63944.48942.",1,2956,3047,NA,TRUE,3,91,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8720",6884854,"damage",120,11,70911,30,"63944.48942.",1,0,3809,3695,TRUE,3,114,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8721",6885853,"damage",120,12,70911,30,"63944.48942.55342.",1,689,998,309,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8722",6886853,"damage",120,12,70911,30,"63944.48942.",1,1247,1248,NA,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8723",6887837,"damage",120,12,70911,30,"63944.48942.",1,1559,1560,NA,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8724",6888854,"damage",120,12,70911,30,"63944.48942.",1,1948,1950,NA,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8725",6889853,"damage",120,12,70911,30,"63944.48942.15359.",1,101,2438,2335,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8726",6890837,"damage",120,12,70911,30,"63944.48942.15359.",1,3045,3047,NA,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8727",6891854,"damage",120,12,70911,30,"63944.48942.15359.",1,3807,3809,NA,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8728",6892854,"damage",120,12,70911,30,"63944.48942.15359.",1,4758,4762,NA,TRUE,4,4,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8729",6893854,"damage",120,2,70911,30,"63944.48942.53749.",1,0,998,969,TRUE,4,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8730",6894855,"damage",120,2,70911,30,"63944.48942.53749.",1,0,1248,1211,TRUE,4,37,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8731",6895870,"damage",120,2,70911,30,"63944.48942.53749.",1,0,1560,1514,TRUE,4,46,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8732",6896854,"damage",120,2,70911,30,"63944.48942.53749.",1,0,1950,1892,TRUE,4,58,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8733",6897854,"damage",120,2,70911,30,"63944.48942.53749.",1,2366,2438,NA,TRUE,4,72,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8734",6898854,"damage",120,2,70911,30,"63944.48942.53749.",1,2957,3047,NA,TRUE,1,90,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8735",6899871,"damage",120,2,70911,30,"63944.48942.53749.",1,3696,3809,NA,TRUE,1,113,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8736",6900854,"damage",120,2,70911,30,"63944.48942.53749.",1,4619,4762,NA,TRUE,1,143,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8737",6901871,"damage",120,2,70911,30,"63944.48942.53749.",1,5774,5953,NA,TRUE,1,179,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8738",6902854,"damage",120,2,70911,30,"63944.48942.15359.53749.",1,7218,7441,NA,TRUE,1,223,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8739",6903854,"damage",120,2,70911,30,"63944.48942.15359.53749.",1,9023,9301,NA,TRUE,6,278,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8740",6904870,"damage",120,7,70911,30,"63944.31884.48942.",1,953,998,2438,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8741",6905871,"damage",120,7,70911,30,"63944.31884.48942.",1,4238,1248,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8742",6906870,"damage",120,7,70911,30,"63944.31884.48942.",1,5298,1560,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8743",6907871,"damage",120,7,70911,30,"63944.31884.48942.",1,6623,1950,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8744",6908873,"damage",120,7,70911,30,"63944.31884.48942.",1,8278,2438,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8745",6909871,"damage",120,7,70911,30,"63944.31884.",1,10194,3047,NA,TRUE,4,NA,154,"WgJ1jb3pYLBQ8dVG",NA,NA
"8746",7174093,"damage",120,3,70911,31,"63944.48942.57294.",1,0,998,969,TRUE,4,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8747",7175109,"damage",120,7,70911,31,"63944.48942.",1,0,998,968,TRUE,4,30,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8748",7176111,"damage",120,5,70911,31,"63944.31884.48942.15359.53601.48952.53762.20132.",1,806,998,NA,TRUE,4,192,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8749",7177126,"damage",120,5,70911,31,"63944.31884.48942.15359.53601.48952.53762.20132.",1,941,1248,66,TRUE,4,241,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8750",7178109,"damage",120,5,70911,31,"63944.31884.48942.15359.53601.48952.53762.20132.",1,0,1560,1258,TRUE,4,302,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8751",7179125,"damage",120,5,70911,31,"63944.48942.15359.53601.48952.53762.20132.",1,0,1950,1573,TRUE,4,377,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8752",7180125,"damage",120,5,70911,31,"63944.58597.48942.15359.53601.48952.53762.20132.",1,0,2438,1966,TRUE,4,472,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8753",7181126,"damage",120,7,70911,31,"63944.48942.",1,0,998,3391,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8754",7182126,"damage",120,7,70911,31,"63944.48942.",1,2468,1248,1770,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8755",7183126,"damage",120,7,70911,31,"63944.48942.",1,5298,1560,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8756",7184159,"damage",120,4,70911,31,"63944.48942.",1,0,998,930,TRUE,4,68,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8757",7185142,"damage",120,4,70911,31,"63944.48942.",1,0,1248,1163,TRUE,4,85,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8758",7186142,"damage",120,4,70911,31,"63944.48942.",1,886,1560,567,TRUE,4,107,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8759",7187143,"damage",120,4,70911,31,"63944.48942.",1,1816,1950,NA,TRUE,4,134,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8760",7188147,"damage",120,4,70911,31,"63944.48942.",1,2271,2438,NA,TRUE,4,167,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8761",7189143,"damage",120,4,70911,31,"63944.48942.",1,2839,3047,NA,TRUE,4,208,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8762",7190143,"damage",120,4,70911,31,"63944.48942.15359.",1,1541,3809,2007,TRUE,4,261,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8763",7191142,"damage",120,4,70911,31,"63944.48942.15359.",1,4435,4762,NA,TRUE,4,327,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8764",7192159,"damage",120,1,70911,31,"63944.48942.25228.",1,736,998,NA,TRUE,4,262,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8765",7193142,"damage",120,1,70911,31,"63944.48942.25228.",1,920,1248,NA,TRUE,4,328,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8766",7194159,"damage",120,1,70911,31,"63944.48942.25228.",1,0,1560,1438,TRUE,4,122,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8767",7195159,"damage",120,1,70911,31,"63944.48942.25228.",1,0,1950,1798,TRUE,4,152,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8768",7196160,"damage",120,1,70911,31,"63944.48942.25228.",1,0,2438,2247,TRUE,4,191,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8769",7197159,"damage",120,1,70911,31,"63944.48942.25228.",1,423,3047,2280,TRUE,4,344,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8770",7198143,"damage",120,1,70911,31,"63944.48942.25228.",1,2808,3809,NA,TRUE,4,1001,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8771",7199143,"damage",120,1,70911,31,"63944.48942.25228.",1,3511,4762,NA,TRUE,4,1251,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8772",7200159,"damage",120,1,70911,31,"63944.48942.25228.",1,4389,5953,NA,TRUE,4,1564,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8773",7201159,"damage",120,1,70911,31,"63944.48942.25228.",1,5486,7441,NA,TRUE,4,1955,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8774",7202143,"damage",120,1,70911,31,"63944.48942.15359.25228.",1,5914,9301,1180,TRUE,4,2207,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8775",7203162,"damage",120,1,70911,31,"63944.48942.15359.25228.",1,8571,11626,NA,TRUE,4,3055,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8776",7204161,"damage",120,2,70911,31,"63944.48942.53749.",1,0,998,969,TRUE,4,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8777",7205176,"damage",120,2,70911,31,"63944.48942.53749.",1,0,1248,1210,TRUE,1,38,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8778",7206176,"damage",120,2,70911,31,"63944.48942.70940.53749.",1,1211,1560,NA,TRUE,1,349,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8779",7207176,"damage",120,2,70911,31,"63944.48942.70940.53749.",1,1513,1950,NA,TRUE,1,437,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8780",7208176,"damage",120,2,70911,31,"63944.48942.70940.53749.",1,1892,2438,NA,TRUE,NA,546,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8781",7209160,"damage",120,2,70911,31,"63944.48942.70940.53749.",1,2365,3047,NA,TRUE,NA,682,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8782",7210176,"damage",120,2,70911,31,"63944.48942.70940.53749.",1,2957,3809,NA,TRUE,NA,852,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8783",7211181,"damage",120,12,70911,31,"63944.48942.70940.",1,0,998,798,TRUE,4,200,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8784",7212177,"damage",120,12,70911,31,"63944.48942.",1,1248,1248,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8785",7213176,"damage",120,12,70911,31,"63944.48942.",1,1559,1560,NA,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8786",7214177,"damage",120,12,70911,31,"63944.48942.",1,0,1950,1948,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8787",7215193,"damage",120,5,70911,31,"63944.58597.48942.53601.48952.53762.",1,0,998,2819,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8788",7216197,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,3523,1248,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8789",7217176,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,4405,1560,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8790",7218193,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,5506,1950,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8791",7219193,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,6882,2438,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8792",7220192,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,8603,3047,NA,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8793",7221193,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,8802,3809,1952,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8794",7222195,"damage",120,5,70911,31,"63944.58597.48942.53601.48952.53762.",1,9690,4762,3752,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8795",7223193,"damage",120,5,70911,31,"63944.48942.53601.53762.",1,13914,5953,2889,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8796",7224193,"damage",120,5,70911,31,"63944.48942.53601.53762.",1,19018,7441,1985,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8797",7225193,"damage",120,5,70911,31,"63944.48942.53601.53762.",1,23339,9301,2915,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8798",7226193,"damage",120,5,70911,31,"63944.48942.53601.53762.",1,29528,11626,3289,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8799",7227193,"damage",120,5,70911,31,"63944.48942.53601.48952.53762.",1,10063,14533,30959,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8800",7228193,"damage",120,1,70911,31,"63944.48942.25228.",1,0,998,3222,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8801",7229213,"damage",120,1,70911,31,"63944.48942.25228.",1,0,1248,4027,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8802",7230194,"damage",120,1,70911,31,"63944.48942.25228.",1,0,1560,5034,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8803",7231210,"damage",120,1,70911,31,"63944.48942.25228.",1,0,1950,6291,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8804",7232210,"damage",120,1,70911,31,"63944.48942.25228.",1,5658,2438,792,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8805",7465913,"damage",120,2,70911,32,"63944.",1,0,998,969,TRUE,3,29,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8806",7466914,"damage",120,2,70911,32,"63944.",1,0,1248,1211,TRUE,3,37,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8807",7467915,"damage",120,2,70911,32,"63944.",1,0,1560,1513,TRUE,3,47,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8808",7468930,"damage",120,2,70911,32,"63944.",1,0,1950,1892,TRUE,3,58,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8809",7469930,"damage",120,2,70911,32,"63944.",1,766,2438,1599,TRUE,3,73,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8810",7470914,"damage",120,2,70911,32,"63944.",1,2286,3047,670,TRUE,3,91,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8811",7471914,"damage",120,2,70911,32,"63944.",1,3695,3809,NA,TRUE,3,114,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8812",7472931,"damage",120,2,70911,32,"63944.",1,4620,4762,NA,TRUE,3,142,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8813",7473931,"damage",120,12,70911,32,"63944.48942.55342.",1,0,998,998,TRUE,4,NA,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8814",7474931,"damage",120,12,70911,32,"63944.48942.55342.",1,0,1248,1247,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8815",7475921,"damage",120,12,70911,32,"63944.48942.55342.",1,1255,1560,304,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8816",7476931,"damage",120,12,70911,32,"63944.48942.55342.",1,0,1950,1949,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8817",7477932,"damage",120,12,70911,32,"63944.48942.55342.",1,0,2438,2437,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8818",7478930,"damage",120,12,70911,32,"63944.48942.55342.",1,0,3047,3046,TRUE,4,1,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8819",7479937,"damage",120,12,70911,32,"63944.48942.55342.",1,3706,3809,101,TRUE,4,2,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8820",7480931,"damage",120,12,70911,32,"63944.48942.",1,4758,4762,NA,TRUE,4,4,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8821",7481948,"damage",120,1,70911,32,"63944.48942.25228.",1,737,998,NA,TRUE,4,261,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8822",7482933,"damage",120,1,70911,32,"63944.48942.25228.",1,920,1248,NA,TRUE,4,328,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8823",7483948,"damage",120,1,70911,32,"63944.48942.25228.",1,0,1560,1438,TRUE,4,122,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8824",7484948,"damage",120,1,70911,32,"63944.48942.25228.",1,0,1950,1798,TRUE,4,152,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8825",7485947,"damage",120,1,70911,32,"63944.48942.25228.",1,0,2438,2247,TRUE,4,191,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8826",7486948,"damage",120,1,70911,32,"63944.48942.25228.",1,330,3047,2396,TRUE,4,321,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8827",7487947,"damage",120,1,70911,32,"63944.48942.15359.25228.",1,866,3809,2427,TRUE,4,516,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8828",7488932,"damage",120,1,70911,32,"63944.48942.15359.25228.",1,3511,4762,NA,TRUE,4,1251,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8829",7489948,"damage",120,1,70911,32,"63944.48942.15359.25228.",1,4388,5953,NA,TRUE,4,1565,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8830",7490948,"damage",120,1,70911,32,"63944.48942.15359.25228.",1,5486,7441,NA,TRUE,4,1955,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8831",7491948,"damage",120,1,70911,32,"63944.48942.15359.25228.",1,6857,9301,NA,TRUE,4,2444,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8832",7492948,"damage",120,4,70911,32,"63944.48942.",1,0,998,930,TRUE,4,68,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8833",7493947,"damage",120,4,70911,32,"63944.48942.",1,310,1248,852,TRUE,4,86,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8834",7494965,"damage",120,4,70911,32,"63944.48942.",1,1453,1560,NA,TRUE,4,107,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8835",7495969,"damage",120,4,70911,32,"63944.48942.",1,1817,1950,NA,TRUE,4,133,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8836",7496965,"damage",120,4,70911,32,"63944.48942.",1,2270,2438,NA,TRUE,4,168,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8837",7497964,"damage",120,4,70911,32,"63944.48942.",1,2838,3047,NA,TRUE,4,209,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
"8838",7498965,"damage",120,4,70911,32,"63944.48942.",1,3548,3809,NA,TRUE,4,261,NA,"WgJ1jb3pYLBQ8dVG",NA,NA
