"","timestamp","type","sourceID","targetID","abilityGameID","fight","buffs","hitType","amount","mitigated","unmitigatedAmount","absorbed","tick","targetMarker","overkill","logID","sourceMarker"
"6102",5287694,"damage",134,14,70911,22,"47440.48942.",1,1854,NA,1854,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6103",5288714,"damage",134,9,70911,22,"47440.48942.",1,234,14,248,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6104",5289697,"damage",134,9,70911,22,"47440.48942.",1,292,18,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6105",5290705,"damage",134,9,70911,22,"47440.48942.",1,366,22,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6106",5291699,"damage",134,9,70911,22,"47440.48942.",1,457,28,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6107",5292707,"damage",134,9,70911,22,"47440.48942.",1,571,36,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6108",5293708,"damage",134,9,70911,22,"47440.48942.",1,713,46,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6109",5294720,"damage",134,9,70911,22,"47440.48942.",1,892,56,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6110",5295702,"damage",134,9,70911,22,"47440.48942.",1,1115,71,1186,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6111",5296711,"damage",134,9,70911,22,"47440.48942.22812.",1,1115,367,1482,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6112",5297721,"damage",134,17,70911,22,"47440.48942.16237.",1,143,9,248,96,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6113",5298709,"damage",134,17,70911,22,"47440.48942.16237.",1,298,12,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6114",5299726,"damage",134,17,70911,22,"47440.48942.16237.",1,373,15,388,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6115",5300714,"damage",134,17,70911,22,"47440.48942.16237.",1,467,18,485,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6116",5301714,"damage",134,17,70911,22,"47440.48942.16237.",1,0,24,607,583,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6117",5302717,"damage",134,17,70911,22,"47440.48942.70940.16237.",1,583,176,759,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6118",5303718,"damage",134,17,70911,22,"19263.47440.48942.70940.16237.",1,729,219,948,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6119",5304720,"damage",134,17,70911,22,"19263.47440.48942.70940.16237.",1,911,275,1186,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6120",5305717,"damage",134,17,70911,22,"19263.47440.48942.70940.16237.",1,0,344,1482,1138,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6121",5306718,"damage",134,17,70911,22,"19263.47440.48942.70940.16237.",1,0,429,1853,1424,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6122",5307717,"damage",134,17,70911,22,"19263.47440.48942.70940.16237.",1,0,537,2316,1779,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6123",5308712,"damage",134,17,70911,22,"47440.48942.16237.",1,1404,115,2895,1376,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6124",5309713,"damage",134,17,70911,22,"47440.48942.16237.",1,1458,144,3619,2017,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6125",5310705,"damage",134,17,70911,22,"47440.48942.16237.",1,2486,181,4524,1857,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6126",5311718,"damage",134,17,70911,22,"47440.48942.16237.",1,5430,225,5655,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6127",5312743,"damage",134,8,70911,22,"47440.",1,256,NA,248,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6128",5313731,"damage",134,8,70911,22,"47440.",1,320,NA,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6129",5314717,"damage",134,8,70911,22,"47440.",1,400,NA,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6130",5315736,"damage",134,8,70911,22,"47440.",1,501,NA,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6131",5316715,"damage",134,8,70911,22,"47440.",1,625,NA,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6132",5317733,"damage",134,8,70911,22,"47440.",1,782,NA,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6133",5318739,"damage",134,8,70911,22,"47440.",1,977,NA,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6134",5319733,"damage",134,8,70911,22,"47440.16237.",1,0,NA,1186,1221,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6135",5320724,"damage",134,8,70911,22,"47440.16237.",1,1527,NA,1482,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6136",5321728,"damage",134,8,70911,22,"47440.16237.",1,1909,NA,1853,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6137",5322733,"damage",134,8,70911,22,"47440.16237.",1,2386,NA,2316,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6138",5323717,"damage",134,8,70911,22,"47440.16237.",1,2982,NA,2895,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6139",5324729,"damage",134,8,70911,22,"47440.16237.",1,3728,NA,3619,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6140",5325737,"damage",134,8,70911,22,"47440.16237.",1,4661,NA,4524,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6141",5326723,"damage",134,8,70911,22,"47440.16237.",1,5825,NA,5655,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6142",5327750,"damage",134,8,70911,22,"47440.16237.",1,896,NA,7069,NA,TRUE,NA,6386,"Hn4M28zg9CjZA6LX",NA
"6143",5339038,"damage",134,35,70911,22,"16237.",1,249,NA,249,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6144",5340036,"damage",134,35,70911,22,"16237.",1,311,NA,311,NA,TRUE,6,NA,"Hn4M28zg9CjZA6LX",NA
"6145",5341034,"damage",134,35,70911,22,"16237.",1,389,NA,389,NA,TRUE,6,NA,"Hn4M28zg9CjZA6LX",NA
"6146",5342033,"damage",134,35,70911,22,"16237.",1,485,NA,485,NA,TRUE,6,NA,"Hn4M28zg9CjZA6LX",NA
"6147",5343042,"damage",134,35,70911,22,NA,1,607,NA,607,NA,TRUE,6,NA,"Hn4M28zg9CjZA6LX",NA
"6148",5661142,"damage",134,9,70911,23,"47440.48942.",1,234,14,248,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6149",5662127,"damage",134,9,70911,23,"47440.48942.",1,292,18,310,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6150",5663147,"damage",134,9,70911,23,"47440.48942.",1,366,22,388,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6151",5664144,"damage",134,9,70911,23,"47440.48942.",1,457,28,485,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6152",5665138,"damage",134,9,70911,23,"47440.48942.",1,571,36,607,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6153",5666135,"damage",134,9,70911,23,"47440.48942.",1,714,45,759,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6154",5667141,"damage",134,9,70911,23,"47440.48942.",1,892,56,948,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6155",5668148,"damage",134,9,70911,23,"47440.48942.",1,1115,71,1186,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6156",5669135,"damage",134,9,70911,23,"47440.48942.",1,1394,88,1482,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6157",5670143,"damage",134,9,70911,23,"47440.48942.",1,702,111,1853,1040,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6158",5671156,"damage",134,14,70911,23,"47440.48942.",1,248,NA,248,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6159",5672154,"damage",134,14,70911,23,"47440.48942.",1,311,NA,311,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6160",5673148,"damage",134,14,70911,23,"47440.48942.",1,195,NA,389,194,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6161",5674154,"damage",134,14,70911,23,"47440.48942.",1,486,NA,486,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6162",5675157,"damage",134,14,70911,23,"47440.48942.",1,607,NA,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6163",5676161,"damage",134,14,70911,23,"47440.48942.",1,759,NA,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6164",5677158,"damage",134,14,70911,23,"47440.48942.",1,949,NA,949,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6165",5678154,"damage",134,14,70911,23,"47440.48942.",1,1186,NA,1186,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6166",5679160,"damage",134,14,70911,23,"47440.48942.",1,1482,NA,1482,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6167",5680147,"damage",134,14,70911,23,"47440.48942.",1,1854,NA,1854,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6168",5681143,"damage",134,14,70911,23,"47440.48942.",1,2317,NA,2317,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6169",5682154,"damage",134,14,70911,23,"47440.48942.",1,2895,NA,2895,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6170",5683172,"damage",134,8,70911,23,"47440.48942.",1,256,NA,248,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6171",5684169,"damage",134,8,70911,23,"47440.48942.",1,321,NA,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6172",5685156,"damage",134,8,70911,23,"47440.48942.",1,401,NA,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6173",5686171,"damage",134,8,70911,23,"47440.48942.",1,501,NA,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6174",5687161,"damage",134,8,70911,23,"47440.48942.",1,626,NA,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6175",5688160,"damage",134,8,70911,23,"47440.48942.",1,782,NA,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6176",5689174,"damage",134,8,70911,23,"47440.48942.",1,978,NA,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6177",5690167,"damage",134,8,70911,23,"47440.48942.",1,1222,NA,1186,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6178",5691155,"damage",134,8,70911,23,"47440.48942.",1,1528,NA,1482,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6179",5692172,"damage",134,8,70911,23,"47440.48942.",1,1908,NA,1853,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6180",5693157,"damage",134,8,70911,23,"47440.48942.",1,2386,NA,2316,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6181",5694174,"damage",134,8,70911,23,"47440.48942.",1,2983,NA,2895,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6182",5695181,"damage",134,3,70911,23,"47440.48942.50720.",1,241,7,248,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6183",5696175,"damage",134,3,70911,23,"47440.48942.50720.",1,302,8,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6184",5697175,"damage",134,3,70911,23,"47440.48942.50720.",1,377,11,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6185",5698182,"damage",134,3,70911,23,"47440.48942.50720.",1,471,14,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6186",5699172,"damage",134,3,70911,23,"47440.48942.50720.",1,590,17,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6187",5700183,"damage",134,3,70911,23,"47440.48942.50720.",1,736,23,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6188",5701176,"damage",134,3,70911,23,"47440.48942.50720.",1,921,27,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6189",5702174,"damage",134,3,70911,23,"47440.48942.50720.",1,1150,36,1186,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6190",5703169,"damage",134,3,70911,23,"47440.48942.50720.",1,1438,44,1482,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6191",5704167,"damage",134,3,70911,23,"47440.48942.50720.",1,1797,56,1853,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6192",5705168,"damage",134,3,70911,23,"47440.48942.16237.50720.",1,2248,68,2316,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6193",5706163,"damage",134,3,70911,23,"47440.48942.16237.50720.",1,2809,86,2895,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6194",5707173,"damage",134,3,70911,23,"47440.48942.16237.50720.",1,3511,108,3619,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6195",5708182,"damage",134,17,70911,23,"47440.48942.",1,0,9,248,239,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6196",5709182,"damage",134,17,70911,23,"47440.48942.",1,299,11,310,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6197",5710183,"damage",134,17,70911,23,"47440.48942.",1,373,15,388,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6198",5711182,"damage",134,17,70911,23,"47440.48942.",1,466,19,485,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6199",5712182,"damage",134,17,70911,23,"47440.48942.",1,583,24,607,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6200",5713193,"damage",134,17,70911,23,"47440.48942.",1,729,30,759,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6201",5714180,"damage",134,17,70911,23,"47440.48942.",1,911,37,948,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6202",5715189,"damage",134,17,70911,23,"47440.48942.",1,1006,47,1186,133,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6203",5716177,"damage",134,17,70911,23,"47440.48942.",1,1423,59,1482,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6204",5717188,"damage",134,17,70911,23,"47440.48942.",1,1779,74,1853,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6205",5718186,"damage",134,17,70911,23,"47440.48942.",1,1839,92,2316,385,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6206",5719187,"damage",134,17,70911,23,"47440.48942.",1,2199,115,2895,581,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6207",5810002,"damage",134,17,70911,23,"47440.48942.",1,0,9,248,239,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6208",5810998,"damage",134,17,70911,23,"47440.48942.",1,299,11,310,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6209",5811991,"damage",134,17,70911,23,"47440.48942.",1,0,15,388,373,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6210",5813002,"damage",134,17,70911,23,"47440.48942.",1,466,19,485,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6211",5814002,"damage",134,17,70911,23,"47440.48942.",1,583,24,607,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6212",5815002,"damage",134,17,70911,23,"47440.48942.",1,728,31,759,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6213",5815999,"damage",134,17,70911,23,"47440.48942.",1,911,37,948,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6214",5817003,"damage",134,17,70911,23,"47440.48942.",1,1139,47,1186,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6215",5818008,"damage",134,17,70911,23,"47440.48942.",1,1423,59,1482,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6216",5819004,"damage",134,17,70911,23,"47440.48942.",1,1779,74,1853,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6217",5820018,"damage",134,9,70911,23,"47440.48942.",1,234,14,248,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6218",5821002,"damage",134,9,70911,23,"47440.48942.",1,293,17,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6219",5822010,"damage",134,9,70911,23,"47440.48942.",1,365,23,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6220",5823014,"damage",134,9,70911,23,"47440.48942.",1,456,29,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6221",5823999,"damage",134,9,70911,23,"47440.48942.",1,571,36,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6222",5825010,"damage",134,9,70911,23,"47440.48942.",1,714,45,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6223",5826019,"damage",134,9,70911,23,"47440.48942.",1,892,56,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6224",5827014,"damage",134,3,70911,23,"47440.48942.50720.",1,241,7,248,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6225",5828027,"damage",134,3,70911,23,"47440.48942.50720.",1,302,8,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6226",5829032,"damage",134,3,70911,23,"47440.48942.50720.",1,377,11,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6227",5830010,"damage",134,3,70911,23,"47440.48942.50720.",1,471,14,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6228",5831010,"damage",134,3,70911,23,"47440.48942.50720.",1,589,18,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6229",5832019,"damage",134,3,70911,23,"47440.48942.50720.",1,737,22,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6230",5833028,"damage",134,3,70911,23,"47440.48942.50720.",1,921,27,948,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6231",5834013,"damage",134,3,70911,23,"47440.48942.50720.",1,1150,36,1186,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6232",5835036,"damage",134,3,70911,23,"47440.48942.50720.",1,1438,44,1482,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6233",5836025,"damage",134,3,70911,23,"46947.47440.3411.48942.50720.",1,1258,595,1853,NA,TRUE,1,NA,"Hn4M28zg9CjZA6LX",NA
"6234",5837048,"damage",134,8,70911,23,"47440.48942.",1,257,NA,248,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6235",5838057,"damage",134,35,70911,23,"47440.48942.16237.",1,249,NA,249,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6236",5839070,"damage",134,17,70911,23,"47440.48942.",1,836,NA,248,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6237",5840065,"damage",134,17,70911,23,"47440.48942.",1,1045,NA,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6238",5841059,"damage",134,17,70911,23,"47440.48942.",1,1306,NA,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6239",5842060,"damage",134,17,70911,23,"47440.48942.16237.",1,1633,NA,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6240",5843070,"damage",134,17,70911,23,"47440.48942.16237.",1,2040,NA,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6241",5844060,"damage",134,17,70911,23,"47440.48942.16237.",1,2551,NA,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6242",5845074,"damage",134,17,70911,23,"47440.48942.16237.",1,3188,NA,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6243",5846079,"damage",134,35,70911,23,"47440.48942.16237.",1,871,NA,248,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6244",5847078,"damage",134,35,70911,23,"47440.48942.16237.",1,1089,NA,310,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6245",5848073,"damage",134,35,70911,23,"47440.48942.16237.",1,1361,NA,388,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6246",5849079,"damage",134,35,70911,23,"47440.48942.16237.",1,1700,NA,485,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6247",5850080,"damage",134,35,70911,23,"47440.48942.16237.",1,2126,NA,607,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6248",5851080,"damage",134,35,70911,23,"47440.48942.16237.",1,2657,NA,759,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6249",5852080,"damage",134,35,70911,23,"47440.48942.16237.",1,3321,NA,948,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6250",5853068,"damage",134,35,70911,23,"47440.48942.16237.",1,4151,NA,1186,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6251",5854071,"damage",134,35,70911,23,"47440.48942.16237.",1,3319,NA,1482,1871,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6252",5855074,"damage",134,35,70911,23,"47440.48942.16237.",1,6487,NA,1853,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6253",5856081,"damage",134,35,70911,23,"47440.48942.16237.",1,8108,NA,2316,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6254",5857070,"damage",134,35,70911,23,"47440.48942.16237.",1,10136,NA,2895,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6255",5858094,"damage",134,14,70911,23,"47440.48942.",1,870,NA,248,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6256",5859101,"damage",134,14,70911,23,"47440.48942.",1,1089,NA,310,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6257",5860088,"damage",134,14,70911,23,"47440.48942.",1,1360,NA,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6258",5861089,"damage",134,14,70911,23,"47440.48942.",1,1701,NA,485,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6259",5862088,"damage",134,14,70911,23,"47440.48942.",1,2126,NA,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6260",5863089,"damage",134,14,70911,23,"47440.48942.",1,2657,NA,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6261",5864092,"damage",134,14,70911,23,"47440.48942.16237.",1,3321,NA,948,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6262",5865089,"damage",134,14,70911,23,"47440.48942.16237.",1,4152,NA,1186,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6263",5866081,"damage",134,14,70911,23,"47440.48942.16237.",1,5190,NA,1482,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6264",5867088,"damage",134,14,70911,23,"47440.48942.16237.",1,6487,NA,1853,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6265",5868091,"damage",134,14,70911,23,"47440.48942.16237.",1,8108,NA,2316,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6266",5869084,"damage",134,14,70911,23,"47440.48942.16237.",1,10136,NA,2895,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6267",5871931,"damage",134,11,70911,23,"47440.48942.",1,249,NA,249,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6268",5872922,"damage",134,11,70911,23,"47440.48942.",1,311,NA,311,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6269",5873917,"damage",134,11,70911,23,"47440.48942.",1,389,NA,389,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6270",5874919,"damage",134,11,70911,23,"47440.48942.",1,486,NA,486,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6271",5875920,"damage",134,11,70911,23,"47440.48942.",1,607,NA,607,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6272",5876924,"damage",134,11,70911,23,"47440.48942.",1,759,NA,759,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6273",5877921,"damage",134,11,70911,23,"47440.48942.",1,948,NA,948,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6274",5878916,"damage",134,11,70911,23,"47440.48942.",1,1186,NA,1186,NA,TRUE,3,NA,"Hn4M28zg9CjZA6LX",NA
"6275",5879924,"damage",134,19,70911,23,"47440.48942.",1,213,35,248,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6276",5880931,"damage",134,19,70911,23,"48952.47440.48942.",1,267,43,310,NA,TRUE,4,NA,"Hn4M28zg9CjZA6LX",NA
"6277",5881935,"damage",134,2,70911,23,"47440.48942.",1,249,NA,249,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6278",5882942,"damage",134,2,70911,23,"47440.48942.",1,311,NA,311,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6279",5883939,"damage",134,2,70911,23,"47440.48942.",1,388,NA,388,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6280",5884944,"damage",134,2,70911,23,"47440.48942.",1,486,NA,486,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6281",5885947,"damage",134,2,70911,23,"47440.48942.",1,607,NA,607,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6282",5886948,"damage",134,2,70911,23,"47440.48942.",1,759,NA,759,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6283",5887943,"damage",134,2,70911,23,"47440.48942.",1,949,NA,949,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6284",5888939,"damage",134,2,70911,23,"47440.48942.",1,1186,NA,1186,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6285",5889948,"damage",134,2,70911,23,"47440.48942.",1,1483,NA,1483,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6286",5890934,"damage",134,2,70911,23,"47440.48942.",1,1854,NA,1854,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6287",5891949,"damage",134,2,70911,23,"47440.48942.",1,2317,NA,2317,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6288",5892947,"damage",134,2,70911,23,"47440.48942.",1,2896,NA,2896,NA,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
"6289",5893938,"damage",134,2,70911,23,"47440.48942.",1,1785,NA,3619,1834,TRUE,NA,NA,"Hn4M28zg9CjZA6LX",NA
